year,month,date,system,central,site,BOD,T_N,T_P,TOC
2023,10,2023.10.11,영산강,고막원천,고막원천4,5.1,1.8,0.088,4.7
2023,10,2023.10.17,영산강,고막원천,고막원천4,2.7,1.8,0.107,4.7
2023,10,2023.10.24,영산강,고막원천,고막원천4,2.2,1.535,0.097,5.8
2023,10,2023.10.31,영산강,고막원천,고막원천4,3.7,1.822,0.094,4.8
2023,11,2023.11.07,영산강,고막원천,고막원천4,3.6,2.857,0.164,4.7
2023,11,2023.11.16,영산강,고막원천,고막원천4,2.7,2.722,0.105,4.4
2023,11,2023.11.21,영산강,고막원천,고막원천4,1.7,3.73,0.156,3.7
2023,11,2023.11.28,영산강,고막원천,고막원천4,2.3,3.586,0.137,4.5
2023,12,2023.12.05,영산강,고막원천,고막원천4,4.2,3.386,0.126,5.4
2023,12,2023.12.12,영산강,고막원천,고막원천4,4.6,3.496,0.164,4.6
2023,1,2023.01.04,영산강,영산강하류,무안1,3.7,3.905,0.064,5.2
2023,1,2023.01.10,영산강,영산강하류,무안1,3,3.798,0.074,4.4
2023,1,2023.01.18,영산강,영산강하류,무안1,2.5,5.749,0.08,4.2
2023,1,2023.01.30,영산강,영산강하류,무안1,1.9,6,0.102,7.7
2023,2,2023.02.07,영산강,영산강하류,무안1,2.4,6.6,0.103,4.3
2023,2,2023.02.14,영산강,영산강하류,무안1,3,4.398,0.085,5.9
2023,2,2023.02.21,영산강,영산강하류,무안1,3.9,4.265,0.069,5.9
2023,2,2023.02.27,영산강,영산강하류,무안1,3.6,5.76,0.083,5.4
2023,3,2023.03.07,영산강,영산강하류,무안1,3.9,6.27,0.093,6.3
2023,3,2023.03.14,영산강,영산강하류,무안1,3.9,6.058,0.075,5.5
2023,3,2023.03.21,영산강,영산강하류,무안1,4.3,6.252,0.071,5.4
2023,3,2023.03.28,영산강,영산강하류,무안1,4.3,4.83,0.096,5.3
2023,4,2023.04.03,영산강,영산강하류,무안1,3.6,4.885,0.073,5.5
2023,4,2023.04.11,영산강,영산강하류,무안1,4.4,6.68,0.122,5.1
2023,4,2023.04.18,영산강,영산강하류,무안1,3.1,6.848,0.13,5.4
2023,4,2023.04.25,영산강,영산강하류,무안1,2.9,5.98,0.066,5.4
2023,5,2023.05.02,영산강,영산강하류,무안1,1.3,5.642,0.036,4.8
2023,5,2023.05.09,영산강,영산강하류,무안1,1.8,3.578,0.148,4.5
2023,5,2023.05.16,영산강,영산강하류,무안1,4.3,3.29,0.103,5.3
2023,5,2023.05.23,영산강,영산강하류,무안1,1.6,3.267,0.051,4.7
2023,6,2023.06.07,영산강,영산강하류,무안1,4.3,3.7,0.067,4.9
2023,6,2023.06.14,영산강,영산강하류,무안1,2.2,1.96,0.033,5.1
2023,6,2023.06.19,영산강,영산강하류,무안1,2.8,2.418,0.076,5.1
2023,6,2023.06.26,영산강,영산강하류,무안1,0.6,2.185,0.097,5.6
2023,7,2023.07.04,영산강,영산강하류,무안1,1.6,2.711,0.203,3.7
2023,7,2023.07.10,영산강,영산강하류,무안1,0.7,2.113,0.184,3.8
2023,7,2023.07.18,영산강,영산강하류,무안1,1.3,2.026,0.339,3.3
2023,7,2023.07.25,영산강,영산강하류,무안1,1.1,1.713,0.319,3.3
2023,8,2023.08.02,영산강,영산강하류,무안1,2.7,2.711,0.203,3.4
2023,8,2023.08.08,영산강,영산강하류,무안1,2.8,1.864,0.098,3.7
2023,8,2023.08.14,영산강,영산강하류,무안1,3.9,1.805,0.18,3.4
2023,8,2023.08.21,영산강,영산강하류,무안1,1.2,1.795,0.143,3.8
2023,8,2023.08.28,영산강,영산강하류,무안1,1.4,1.738,0.144,3.4
2023,9,2023.09.05,영산강,영산강하류,무안1,1.3,1.345,0.088,3.8
2023,9,2023.09.13,영산강,영산강하류,무안1,1,1.641,0.111,3.1
2023,9,2023.09.19,영산강,영산강하류,무안1,0.9,1.958,0.199,3.3
2023,9,2023.09.25,영산강,영산강하류,무안1,1.6,2.254,0.143,3.3
2023,10,2023.10.04,영산강,영산강하류,무안1,1.4,2.194,0.097,2.8
2023,10,2023.10.10,영산강,영산강하류,무안1,0.8,2.179,0.125,2.5
2023,10,2023.10.17,영산강,영산강하류,무안1,1.2,2.58,0.135,2.6
2023,10,2023.10.25,영산강,영산강하류,무안1,2.4,2.734,0.138,3.1
2023,11,2023.11.02,영산강,영산강하류,무안1,1.3,2.711,0.105,3.1
2023,11,2023.11.08,영산강,영산강하류,무안1,1.7,2.557,0.106,3.2
2023,11,2023.11.14,영산강,영산강하류,무안1,1.5,3.146,0.098,3.4
2023,11,2023.11.21,영산강,영산강하류,무안1,1.5,4.017,0.102,3.4
2023,11,2023.11.27,영산강,영산강하류,무안1,1,4.119,0.089,3.7
2023,12,2023.12.04,영산강,영산강하류,무안1,1.5,3.287,0.083,3.5
2023,12,2023.12.12,영산강,영산강하류,무안1,1.7,3.513,0.071,3.6
2023,12,2023.12.19,영산강,영산강하류,무안1,1,5.456,0.216,3.4
2023,12,2023.12.26,영산강,영산강하류,무안1,1.2,3.841,0.151,3.3
2023,1,2023.01.19,영산강,영암천,영암천1,1.6,3.24,0.099,2.8
2023,2,2023.02.02,영산강,영암천,영암천1,2.6,3.47,0.157,3.3
2023,3,2023.03.08,영산강,영암천,영암천1,1.8,2.835,0.173,4.4
2023,4,2023.04.14,영산강,영암천,영암천1,2.8,2.951,0.14,4.2
2023,5,2023.05.17,영산강,영암천,영암천1,2.1,2.918,0.192,4.7
2023,6,2023.06.08,영산강,영암천,영암천1,1.6,2.839,0.137,8.7
2023,7,2023.07.11,영산강,영암천,영암천1,1.6,2.012,0.279,4.9
2023,8,2023.08.04,영산강,영암천,영암천1,2.4,2.754,0.216,3.8
2023,9,2023.09.19,영산강,영암천,영암천1,0.8,1.633,0.167,3
2023,10,2023.10.11,영산강,영암천,영암천1,1.2,2.593,0.135,2.6
2023,11,2023.11.03,영산강,영암천,영암천1,1.1,2.72,0.128,4.5
2023,12,2023.12.07,영산강,영암천,영암천1,2.2,2.783,0.108,3.3
2023,1,2023.01.10,영산강,영산강하구언,무안2,2.4,1.94,0.039,4.9
2023,1,2023.01.17,영산강,영산강하구언,무안2,2.3,2.054,0.058,5
2023,1,2023.01.31,영산강,영산강하구언,무안2,1.9,2.364,0.031,4.6
2023,2,2023.02.07,영산강,영산강하구언,무안2,1.4,2.847,0.032,4.9
2023,2,2023.02.14,영산강,영산강하구언,무안2,2.5,2.999,0.044,5.2
2023,2,2023.02.21,영산강,영산강하구언,무안2,2.4,3.299,0.041,4.8
2023,2,2023.02.28,영산강,영산강하구언,무안2,2.1,3.321,0.034,5
2023,3,2023.03.07,영산강,영산강하구언,무안2,2.4,3.218,0.041,5.2
2023,3,2023.03.14,영산강,영산강하구언,무안2,2,3.094,0.039,4.8
2023,3,2023.03.21,영산강,영산강하구언,무안2,3.6,3.347,0.042,5.3
2023,3,2023.03.28,영산강,영산강하구언,무안2,2.5,3.237,0.041,5
2023,4,2023.04.04,영산강,영산강하구언,무안2,4.2,3.256,0.047,5.6
2023,4,2023.04.11,영산강,영산강하구언,무안2,4,3.355,0.05,5.3
2023,4,2023.04.18,영산강,영산강하구언,무안2,3.4,3.431,0.038,5.1
2023,4,2023.04.26,영산강,영산강하구언,무안2,2.3,3.587,0.035,5.4
2023,5,2023.05.02,영산강,영산강하구언,무안2,4.7,3.671,0.035,5.2
2023,5,2023.05.09,영산강,영산강하구언,무안2,3,4.587,0.094,5.6
2023,5,2023.05.16,영산강,영산강하구언,무안2,4,3.466,0.063,6.4
2023,5,2023.05.23,영산강,영산강하구언,무안2,2.1,3.205,0.044,6.1
2023,5,2023.05.31,영산강,영산강하구언,무안2,1.8,3.557,0.047,5.2
2023,6,2023.06.07,영산강,영산강하구언,무안2,2.8,3.094,0.044,6
2023,6,2023.06.14,영산강,영산강하구언,무안2,1.9,2.836,0.029,5.7
2023,6,2023.06.20,영산강,영산강하구언,무안2,2,2.719,0.036,5.9
2023,6,2023.06.26,영산강,영산강하구언,무안2,1.9,2.55,0.045,6.5
2023,7,2023.07.03,영산강,영산강하구언,무안2,3.5,2.558,0.165,6
2023,7,2023.07.12,영산강,영산강하구언,무안2,2.2,2.76,0.152,5.5
2023,7,2023.07.20,영산강,영산강하구언,무안2,3.1,1.852,0.221,5.2
2023,7,2023.07.26,영산강,영산강하구언,무안2,3.3,1.792,0.304,5.2
2023,8,2023.08.01,영산강,영산강하구언,무안2,3,1.666,0.169,4.2
2023,8,2023.08.08,영산강,영산강하구언,무안2,1.7,1.523,0.109,3.8
2023,8,2023.08.17,영산강,영산강하구언,무안2,2.9,1.847,0.125,4.6
2023,8,2023.08.23,영산강,영산강하구언,무안2,1.5,1.628,0.111,3.3
2023,8,2023.08.29,영산강,영산강하구언,무안2,2.7,1.84,0.143,4.6
2023,9,2023.09.05,영산강,영산강하구언,무안2,3.5,1.683,0.098,4.4
2023,9,2023.09.12,영산강,영산강하구언,무안2,2.3,1.343,0.06,5
2023,9,2023.09.19,영산강,영산강하구언,무안2,2.7,1.713,0.122,4.8
2023,9,2023.09.26,영산강,영산강하구언,무안2,3.5,1.853,0.106,5.2
2023,10,2023.10.04,영산강,영산강하구언,무안2,1.8,2.006,0.115,4.7
2023,10,2023.10.11,영산강,영산강하구언,무안2,4.4,1.857,0.089,3.9
2023,10,2023.10.17,영산강,영산강하구언,무안2,1.2,1.938,0.098,3.9
2023,10,2023.10.24,영산강,영산강하구언,무안2,1.6,1.975,0.085,4.1
2023,10,2023.10.31,영산강,영산강하구언,무안2,1.7,2.019,0.077,3.8
2023,11,2023.11.07,영산강,영산강하구언,무안2,1.6,2.004,0.069,3.6
2023,11,2023.11.16,영산강,영산강하구언,무안2,0.9,1.987,0.054,3.3
2023,11,2023.11.21,영산강,영산강하구언,무안2,1.1,2.131,0.063,3.7
2023,11,2023.11.28,영산강,영산강하구언,무안2,1.4,2.187,0.051,3.8
2023,12,2023.12.05,영산강,영산강하구언,무안2,2.1,2.364,0.05,4.4
2023,12,2023.12.12,영산강,영산강하구언,무안2,2.5,2.412,0.045,4.6
2023,12,2023.12.19,영산강,영산강하구언,무안2,3,2.922,0.044,4.2
2023,7,2023.07.10,영산강,영산강중류(죽산보),광산,2.9,3.044,0.172,4.5
2024,1,2024.01.02,영산강,영산강상류,광주3,2.6,9.263,0.137,3.5
2024,1,2024.01.09,영산강,영산강상류,광주3,2.2,10.07,0.138,3.7
2024,1,2024.01.15,영산강,영산강상류,광주3,3.4,8.978,0.123,4.4
2024,1,2024.01.25,영산강,영산강상류,광주3,4.1,8.956,0.239,4
2024,1,2024.01.29,영산강,영산강상류,광주3,5.4,9.266,0.193,4
2024,2,2024.02.07,영산강,영산강상류,광주3,4.4,5.528,0.168,3.8
2024,2,2024.02.13,영산강,영산강상류,광주3,1.1,9.568,0.14,4
2024,2,2024.02.22,영산강,영산강상류,광주3,,3.708,0.316,4.3
2024,2,2024.02.27,영산강,영산강상류,광주3,4.7,5.577,0.272,3.9
2024,3,2024.03.04,영산강,영산강상류,광주3,3.1,7.404,0.148,3.6
2024,3,2024.03.11,영산강,영산강상류,광주3,5,8.442,0.174,4.3
2024,3,2024.03.19,영산강,영산강상류,광주3,3.9,8.291,0.196,5.3
2024,3,2024.03.25,영산강,영산강상류,광주3,8.7,10.608,0.576,7.2
2024,4,2024.04.02,영산강,영산강상류,광주3,6.2,6.799,0.194,4.6
2024,4,2024.04.09,영산강,영산강상류,광주3,5.8,6.493,0.214,4
2024,4,2024.04.17,영산강,영산강상류,광주3,3.8,5.512,0.168,5.6
2024,4,2024.04.23,영산강,영산강상류,광주3,6.8,6.138,0.205,5.8
2024,5,2024.05.02,영산강,영산강상류,광주3,4.9,5.812,0.17,5.7
2024,5,2024.05.08,영산강,영산강상류,광주3,5.8,4.698,0.42,4.8
2024,5,2024.05.14,영산강,영산강상류,광주3,3.3,5.519,0.229,4.9
2024,5,2024.05.20,영산강,영산강상류,광주3,4.1,4.502,0.132,4.7
2024,5,2024.05.28,영산강,영산강상류,광주3,9.6,4.533,0.18,5.8
2024,1,2024.01.08,영산강,영산강상류,광주천1,1.9,2.474,0.063,2.2
2024,2,2024.02.13,영산강,영산강상류,광주천1,1.8,1.874,0.055,2
2024,3,2024.03.06,영산강,영산강상류,광주천1,1.7,2.099,0.092,1.6
2024,4,2024.04.01,영산강,영산강상류,광주천1,2.3,5.839,0.084,2.9
2024,5,2024.05.08,영산강,영산강상류,광주천1,1.1,1.772,0.057,1.9
2024,1,2024.01.02,영산강,영산강상류,광주1,1.1,2.751,0.076,1.9
2024,1,2024.01.09,영산강,영산강상류,광주1,1.4,2.705,0.074,2
2024,1,2024.01.15,영산강,영산강상류,광주1,1.2,2.392,0.07,2.3
2024,1,2024.01.25,영산강,영산강상류,광주1,1.1,2.782,0.101,2.6
2024,1,2024.01.29,영산강,영산강상류,광주1,0.6,2.564,0.073,2.2
2024,2,2024.02.07,영산강,영산강상류,광주1,0.8,1.785,0.093,2.5
2024,2,2024.02.13,영산강,영산강상류,광주1,0.6,1.999,0.092,2.4
2024,2,2024.02.22,영산강,영산강상류,광주1,,2.073,0.141,3
2024,2,2024.02.27,영산강,영산강상류,광주1,0.8,2.185,0.098,2.5
2024,3,2024.03.04,영산강,영산강상류,광주1,0.5,2.044,0.082,1.9
2024,3,2024.03.11,영산강,영산강상류,광주1,1.1,1.855,0.062,2.1
2024,3,2024.03.19,영산강,영산강상류,광주1,3.6,1.7,0.109,3.2
2024,3,2024.03.25,영산강,영산강상류,광주1,3.4,1.919,0.118,3.3
2024,4,2024.04.02,영산강,영산강상류,광주1,1.1,1.988,0.144,3.1
2024,4,2024.04.09,영산강,영산강상류,광주1,1.5,1.914,0.072,2.3
2024,4,2024.04.17,영산강,영산강상류,광주1,3.2,1.322,0.094,4.4
2024,4,2024.04.23,영산강,영산강상류,광주1,3.4,0.981,0.063,4.3
2024,5,2024.05.02,영산강,영산강상류,광주1,5.4,1.211,0.165,5.1
2024,5,2024.05.08,영산강,영산강상류,광주1,0.9,2.006,0.188,3.5
2024,5,2024.05.14,영산강,영산강상류,광주1,2.1,1.556,0.109,3.4
2024,5,2024.05.20,영산강,영산강상류,광주1,2.2,1.135,0.124,3.5
2024,5,2024.05.28,영산강,영산강상류,광주1,3.8,1.476,0.133,5.5
2024,1,2024.01.08,영산강,영산강상류,우치,3.7,2.678,0.047,2.3
2024,1,2024.01.15,영산강,영산강상류,우치,1.6,2.72,0.056,2.3
2024,1,2024.01.29,영산강,영산강상류,우치,1.2,2.708,0.056,2.2
2024,2,2024.02.06,영산강,영산강상류,우치,1.5,2.202,0.167,3.5
2024,2,2024.02.13,영산강,영산강상류,우치,1.5,2.256,0.048,2.5
2024,2,2024.02.22,영산강,영산강상류,우치,1.8,1.948,0.098,3.5
2024,2,2024.02.26,영산강,영산강상류,우치,1.2,2.255,0.067,2.5
2024,3,2024.03.04,영산강,영산강상류,우치,1.1,2.483,0.047,2
2024,3,2024.03.11,영산강,영산강상류,우치,3.6,2.23,0.069,2.7
2024,3,2024.03.18,영산강,영산강상류,우치,3.8,2.108,0.052,3
2024,3,2024.03.25,영산강,영산강상류,우치,3.3,1.576,0.062,3.3
2024,4,2024.04.01,영산강,영산강상류,우치,3.3,1.988,0.093,3.5
2024,4,2024.04.09,영산강,영산강상류,우치,1.4,1.933,0.064,3
2024,4,2024.04.17,영산강,영산강상류,우치,2.2,1.503,0.064,3.2
2024,4,2024.04.22,영산강,영산강상류,우치,2.8,1.635,0.086,3.9
2024,4,2024.04.30,영산강,영산강상류,우치,4.1,1.388,0.183,4.9
2024,5,2024.05.07,영산강,영산강상류,우치,2,2.043,0.122,4.5
2024,5,2024.05.13,영산강,영산강상류,우치,2.1,1.834,0.126,4.4
2024,5,2024.05.20,영산강,영산강상류,우치,3.7,1.319,0.11,5.1
2024,5,2024.05.27,영산강,영산강상류,우치,6,2.084,0.206,8.5
2024,1,2024.01.02,영산강,영산강상류,담양,0.2,2.486,0.156,1.3
2024,1,2024.01.09,영산강,영산강상류,담양,0.4,2.577,0.101,1.6
2024,1,2024.01.15,영산강,영산강상류,담양,0.4,4.043,0.494,2.2
2024,1,2024.01.25,영산강,영산강상류,담양,0.3,2.607,0.196,1.4
2024,1,2024.01.29,영산강,영산강상류,담양,0.3,1.954,0.089,1.3
2024,2,2024.02.07,영산강,영산강상류,담양,0.3,0.851,0.03,1.7
2024,2,2024.02.13,영산강,영산강상류,담양,0.2,1.957,0.066,1.2
2024,2,2024.02.22,영산강,영산강상류,담양,,1.118,0.035,1.6
2024,2,2024.02.27,영산강,영산강상류,담양,0.2,2.203,0.053,1.3
2024,3,2024.03.04,영산강,영산강상류,담양,0.1,1.948,0.054,1.2
2024,3,2024.03.11,영산강,영산강상류,담양,0.3,2.06,0.131,1.3
2024,3,2024.03.19,영산강,영산강상류,담양,0.6,1.659,0.099,1.7
2024,3,2024.03.25,영산강,영산강상류,담양,0.5,2.7,0.287,1.8
2024,4,2024.04.02,영산강,영산강상류,담양,0.4,1.089,0.035,1.6
2024,4,2024.04.09,영산강,영산강상류,담양,0.5,1.229,0.029,1.7
2024,4,2024.04.17,영산강,영산강상류,담양,0.3,2.422,0.131,2.5
2024,4,2024.04.23,영산강,영산강상류,담양,0.4,2.022,0.13,2
2024,5,2024.05.02,영산강,영산강상류,담양,0.7,2.256,0.196,2.1
2024,5,2024.05.08,영산강,영산강상류,담양,0.4,2.291,0.117,2.2
2024,5,2024.05.14,영산강,영산강상류,담양,0.4,2.254,0.141,1.9
2024,5,2024.05.20,영산강,영산강상류,담양,0.4,1.661,0.086,2
2024,5,2024.05.28,영산강,영산강상류,담양,0.5,2.056,0.107,2.5
2024,1,2024.01.08,영산강,황룡강,황룡강5,4.1,1.453,0.023,2.5
2024,1,2024.01.15,영산강,황룡강,황룡강5,3.1,1.569,0.026,2.3
2024,1,2024.01.30,영산강,황룡강,황룡강5,3.1,1.67,0.026,2.6
2024,2,2024.02.06,영산강,황룡강,황룡강5,3.2,2.026,0.063,3.8
2024,2,2024.02.13,영산강,황룡강,황룡강5,1.8,1.472,0.032,2.9
2024,2,2024.02.22,영산강,황룡강,황룡강5,1.7,2.041,0.07,3.6
2024,2,2024.02.26,영산강,황룡강,황룡강5,1.3,2.079,0.043,2.5
2024,3,2024.03.04,영산강,황룡강,황룡강5,1.1,1.863,0.033,2.5
2024,3,2024.03.11,영산강,황룡강,황룡강5,4,2.072,0.054,3
2024,3,2024.03.18,영산강,황룡강,황룡강5,4.2,1.952,0.064,4.8
2024,3,2024.03.25,영산강,황룡강,황룡강5,3,1.703,0.069,4.6
2024,4,2024.04.04,영산강,황룡강,황룡강5,3.3,2.193,0.117,4.8
2024,4,2024.04.11,영산강,황룡강,황룡강5,2.8,1.514,0.059,3.6
2024,4,2024.04.19,영산강,황룡강,황룡강5,3.2,1.123,0.054,3.7
2024,4,2024.04.22,영산강,황룡강,황룡강5,3.7,1.18,0.055,4
2024,4,2024.04.30,영산강,황룡강,황룡강5,3.4,0.937,0.054,3.8
2024,5,2024.05.10,영산강,황룡강,황룡강5,1.7,2.033,0.079,4
2024,5,2024.05.16,영산강,황룡강,황룡강5,2.7,1.496,0.063,4.2
2024,5,2024.05.22,영산강,황룡강,황룡강5,4.8,1.214,0.062,5.6
2024,5,2024.05.30,영산강,황룡강,황룡강5,3,1.161,0.068,4.6
2024,1,2024.01.04,영산강,황룡강,황룡강2,1.1,1.628,0.024,1.8
2024,2,2024.02.08,영산강,황룡강,황룡강2,2.6,1.816,0.022,2.1
2024,3,2024.03.07,영산강,황룡강,황룡강2,1.3,1.844,0.011,1.5
2024,4,2024.04.03,영산강,황룡강,황룡강2,2.2,1.568,0.04,2.1
2024,5,2024.05.09,영산강,황룡강,황룡강2,0.8,1.827,0.06,2.5
2024,1,2024.01.08,영산강,지석천,지석천4,2.1,4.358,0.058,2.5
2024,1,2024.01.15,영산강,지석천,지석천4,1.5,5.228,0.069,2.7
2024,1,2024.01.30,영산강,지석천,지석천4,2.1,4.259,0.099,2.7
2024,2,2024.02.06,영산강,지석천,지석천4,2.4,3.066,0.099,3.5
2024,2,2024.02.13,영산강,지석천,지석천4,1.9,3.297,0.062,2.9
2024,2,2024.02.22,영산강,지석천,지석천4,1.5,2.738,0.083,3.4
2024,2,2024.02.26,영산강,지석천,지석천4,1.1,2.71,0.058,2.4
2024,3,2024.03.04,영산강,지석천,지석천4,1.2,3.288,0.083,3
2024,3,2024.03.11,영산강,지석천,지석천4,2.8,3.269,0.076,2.6
2024,3,2024.03.18,영산강,지석천,지석천4,3,3.289,0.091,3.3
2024,3,2024.03.25,영산강,지석천,지석천4,3.5,2.786,0.109,5.2
2024,4,2024.04.04,영산강,지석천,지석천4,3.4,4.032,0.404,5.5
2024,4,2024.04.11,영산강,지석천,지석천4,1.4,2.438,0.075,3.3
2024,4,2024.04.19,영산강,지석천,지석천4,2.1,2.495,0.107,3.9
2024,4,2024.04.22,영산강,지석천,지석천4,2.1,2.586,0.084,3.1
2024,4,2024.04.30,영산강,지석천,지석천4,2.6,2.338,0.197,5.5
2024,5,2024.05.10,영산강,지석천,지석천4,1.2,2.259,0.097,3.3
2024,5,2024.05.16,영산강,지석천,지석천4,1.5,2.282,0.118,3.8
2024,5,2024.05.22,영산강,지석천,지석천4,2.1,2.158,0.121,5
2024,5,2024.05.30,영산강,지석천,지석천4,2.8,2.437,0.158,7.5
2024,1,2024.01.08,영산강,영산강중류(죽산보),죽산,6.5,5.886,0.104,5.5
2024,1,2024.01.15,영산강,영산강중류(죽산보),죽산,5.1,4.75,0.086,5.8
2024,1,2024.01.22,영산강,영산강중류(죽산보),죽산,4.6,6.012,0.132,5.5
2024,1,2024.01.29,영산강,영산강중류(죽산보),죽산,6,4.117,0.105,5.5
2024,2,2024.02.06,영산강,영산강중류(죽산보),죽산,6.2,5.545,0.09,5.2
2024,2,2024.02.13,영산강,영산강중류(죽산보),죽산,4,3.687,0.089,5.1
2024,2,2024.02.20,영산강,영산강중류(죽산보),죽산,4.8,3.382,0.216,6.4
2024,2,2024.02.26,영산강,영산강중류(죽산보),죽산,2.3,3.096,0.111,3.5
2024,3,2024.03.04,영산강,영산강중류(죽산보),죽산,2.4,3.478,0.079,3.7
2024,3,2024.03.11,영산강,영산강중류(죽산보),죽산,8.3,3.971,0.09,5.6
2024,3,2024.03.18,영산강,영산강중류(죽산보),죽산,7.5,4.42,0.096,5.7
2024,3,2024.03.25,영산강,영산강중류(죽산보),죽산,6.4,5.217,0.078,6.1
2024,4,2024.04.01,영산강,영산강중류(죽산보),죽산,4.9,2.987,0.134,5
2024,4,2024.04.09,영산강,영산강중류(죽산보),죽산,2.6,2.841,0.114,4.3
2024,4,2024.04.16,영산강,영산강중류(죽산보),죽산,4.7,3.174,0.102,5.9
2024,4,2024.04.22,영산강,영산강중류(죽산보),죽산,4.4,3.954,0.086,4.9
2024,4,2024.04.30,영산강,영산강중류(죽산보),죽산,6.4,3.801,0.085,6.5
2024,5,2024.05.07,영산강,영산강중류(죽산보),죽산,3.5,2.285,0.162,5.4
2024,5,2024.05.13,영산강,영산강중류(죽산보),죽산,6.4,3.155,0.163,6.4
2024,5,2024.05.20,영산강,영산강중류(죽산보),죽산,7.3,2.422,0.096,6.3
2024,5,2024.05.27,영산강,영산강중류(죽산보),죽산,5.8,2.74,0.114,6.7
2024,1,2024.01.08,영산강,영산강중류(죽산보),나주,3.8,4.964,0.08,4
2024,1,2024.01.15,영산강,영산강중류(죽산보),나주,3.6,5.909,0.11,5.1
2024,1,2024.01.22,영산강,영산강중류(죽산보),나주,4.7,5.522,0.165,5.1
2024,1,2024.01.29,영산강,영산강중류(죽산보),나주,4.9,4.854,0.091,3.6
2024,2,2024.02.06,영산강,영산강중류(죽산보),나주,5.2,5.643,0.215,5.9
2024,2,2024.02.13,영산강,영산강중류(죽산보),나주,2.8,4.252,0.09,4.1
2024,2,2024.02.22,영산강,영산강중류(죽산보),나주,3.7,3.229,0.153,5.5
2024,2,2024.02.26,영산강,영산강중류(죽산보),나주,3.2,3.566,0.12,4.1
2024,3,2024.03.04,영산강,영산강중류(죽산보),나주,3.1,3.722,0.071,3.7
2024,3,2024.03.11,영산강,영산강중류(죽산보),나주,7.7,4.711,0.121,5.1
