year,month,date,system,central,site,BOD,T_N,T_P,TOC
2023,4,2023.04.17,영산강,죽산보(영산강중류),평동천,4.6,5.673,0.333,6.8
2023,4,2023.04.17,영산강,죽산보(영산강중류),광산,9,7.744,0.136,7.5
2023,4,2023.04.17,영산강,죽산보(영산강중류),나주,7.3,5.961,0.109,6.8
2023,4,2023.04.17,영산강,지석천,지석천4,4,2.596,0.102,4.5
2023,4,2023.04.17,영산강,황룡강,황룡강5,5,1.478,0.064,5.4
2023,4,2023.04.18,영산강,고막원천,고막원천4,6.4,4.033,0.147,6.3
2023,4,2023.04.18,영산강,영산강하구언,무안2,3.4,3.431,0.038,5.1
2023,4,2023.04.18,영산강,영산강하류,삼포천2,6.4,4.877,0.188,8.4
2023,4,2023.04.18,영산강,영산강하류,함평,7.7,6.874,0.099,6.9
2023,4,2023.04.18,영산강,영산강하류,함평천3,3.1,4.459,0.128,6.4
2023,4,2023.04.18,영산강,영암천,영암천2,5.1,3.297,0.088,6.3
2023,4,2023.04.18,영산강,주암댐,주암댐,1,0.715,0.012,2.1
2023,4,2023.04.18,영산강,죽산보(영산강중류),영산포2,9.8,4.42,0.137,10.5
2023,4,2023.04.19,영산강,섬진강댐,관촌,2,1.737,0.022,2.1
2023,4,2023.04.19,영산강,섬진강댐하류,임실,1.1,1.76,0.009,2.1
2023,4,2023.04.19,영산강,오수천,오수천2,1.7,0.962,0.027,2.6
2023,4,2023.04.19,영산강,요천,요천3,2.4,3.23,0.038,3.1
2023,4,2023.04.19,영산강,죽산보(영산강중류),문평천,1.4,2.965,0.037,2.1
2023,4,2023.04.19,영산강,죽산보(영산강중류),만봉천,2,1.398,0.099,4.2
2023,4,2023.04.19,영산강,죽산보(영산강중류),장성천2,5.3,3.531,0.889,8.8
2023,4,2023.04.19,영산강,죽산보(영산강중류),영산천,3,4.12,0.176,5.7
2023,4,2023.04.19,영산강,탐진강,탐진강4,3.8,1.577,0.084,3.4
2023,4,2023.04.19,영산강,탐진강,탐진강5,4.5,1.221,0.061,3.8
2023,4,2023.04.20,영산강,섬진강하류,계산,1.5,1.7,0.051,2.9
2023,4,2023.04.20,영산강,주암댐,동복천2,2.2,1.095,0.025,2.1
2023,4,2023.04.24,영산강,영산강상류,우치,7.2,0.908,0.118,5.1
2023,4,2023.04.24,영산강,영산강상류,광주천2,9.8,7.625,0.218,9.7
2023,4,2023.04.24,영산강,영산강상류,풍영정천2,13.8,2.106,0.261,12.9
2023,4,2023.04.24,영산강,죽산보(영산강중류),죽산,6.2,4.178,0.086,6.4
2023,4,2023.04.24,영산강,죽산보(영산강중류),평동천,7.9,8.393,0.351,10.5
2023,4,2023.04.24,영산강,죽산보(영산강중류),광산,8.1,9.064,0.097,7.4
2023,4,2023.04.24,영산강,죽산보(영산강중류),나주,7,5.474,0.088,6.4
2023,4,2023.04.24,영산강,지석천,지석천4,3.1,1.958,0.089,3.9
2023,4,2023.04.24,영산강,황룡강,황룡강5,4.5,1.296,0.072,5.3
2023,4,2023.04.25,영산강,주암댐,주암댐,1.6,0.792,0.016,2.4
2023,4,2023.04.26,영산강,고막원천,고막원천4,3.2,2.325,0.101,5.6
2023,4,2023.04.26,영산강,영산강하구언,무안2,2.3,3.587,0.035,5.4
2023,4,2023.04.26,영산강,영산강하류,삼포천2,6.2,4.657,0.18,7.6
2023,4,2023.04.26,영산강,영산강하류,함평,4.2,4.073,0.07,6.2
2023,4,2023.04.26,영산강,영산강하류,함평천3,3.5,2.604,0.124,6.2
2023,4,2023.04.26,영산강,영암천,영암천2,4.1,3.087,0.076,6.3
2023,4,2023.04.26,영산강,죽산보(영산강중류),영산포2,4.7,3.649,0.087,6.4
2023,4,2023.04.27,영산강,섬진강하류,계산,2,1.316,0.053,3.1
2023,4,2023.04.27,영산강,요천,요천3,3.2,2.958,0.045,4.3
2023,4,2023.04.27,영산강,주암댐,동복천2,1.8,0.771,0.022,2.1
2023,4,2023.04.27,영산강,죽산보(영산강중류),문평천,1.9,2.976,0.05,2.3
2023,4,2023.04.27,영산강,죽산보(영산강중류),만봉천,2.6,1.025,0.097,4.5
2023,4,2023.04.27,영산강,죽산보(영산강중류),장성천2,4.5,3.043,0.754,8.6
2023,4,2023.04.27,영산강,죽산보(영산강중류),영산천,3.1,4.334,0.137,5.8
2023,4,2023.04.28,영산강,섬진강댐,관촌,2.1,1.227,0.037,3
2023,4,2023.04.28,영산강,섬진강댐하류,임실,0.5,1.726,0.013,2.1
2023,4,2023.04.28,영산강,탐진강,탐진강4,6.8,1.512,0.11,4.5
2023,4,2023.04.28,영산강,탐진강,탐진강5,5.7,0.719,0.092,5.1
2023,5,2023.05.02,영산강,영산강상류,우치,7.3,1.52,0.107,5.5
2023,5,2023.05.02,영산강,영산강하구언,무안2,4.7,3.671,0.035,5.2
2023,5,2023.05.02,영산강,요천,요천3,5,3.206,0.059,5.2
2023,5,2023.05.02,영산강,죽산보(영산강중류),죽산,5.7,4.823,0.057,6.1
2023,5,2023.05.02,영산강,죽산보(영산강중류),광산,12.4,9.384,0.147,10.6
2023,5,2023.05.02,영산강,죽산보(영산강중류),나주,9.8,7.402,0.125,7.7
2023,5,2023.05.02,영산강,지석천,지석천4,4.2,1.978,0.103,4.4
2023,5,2023.05.02,영산강,탐진강,탐진강5,6.4,0.761,0.086,4.8
2023,5,2023.05.02,영산강,황룡강,황룡강5,6.9,1.026,0.095,5.7
2023,5,2023.05.03,영산강,섬진강하류,계산,2.4,1.348,0.066,3.2
2023,5,2023.05.03,영산강,주암댐,동복천2,2.4,0.574,0.021,2
2023,5,2023.05.03,영산강,주암댐,주암댐,1.8,0.74,0.011,2.3
2023,5,2023.05.08,영산강,영산강상류,광주천2,2.2,2.762,0.072,3.1
2023,5,2023.05.08,영산강,영산강상류,풍영정천2,3,3.568,0.14,6.5
2023,5,2023.05.08,영산강,죽산보(영산강중류),평동천,4,4.833,0.304,8.8
2023,5,2023.05.09,영산강,고막원천,고막원천4,3.2,5.608,0.22,6.3
2023,5,2023.05.09,영산강,영산강하류,삼포천2,3.4,4.986,0.251,8.6
2023,5,2023.05.09,영산강,영산강하류,함평,3.6,3.878,0.143,6
2023,5,2023.05.09,영산강,영산강하류,함평천3,2.6,6.099,0.179,7
2023,5,2023.05.09,영산강,영암천,영암천2,3.5,2.921,0.232,8
2023,5,2023.05.09,영산강,죽산보(영산강중류),영산포2,3.5,3.714,0.143,5.9
2023,5,2023.05.11,영산강,섬진강댐,관촌,1.7,3.546,0.035,2.4
2023,5,2023.05.11,영산강,섬진강댐하류,임실,1.6,2.089,0.013,1.8
2023,5,2023.05.11,영산강,오수천,오수천2,1.6,2.229,0.041,3.2
2023,5,2023.05.11,영산강,죽산보(영산강중류),문평천,2.1,4.529,0.052,2.9
2023,5,2023.05.11,영산강,죽산보(영산강중류),만봉천,2.3,3.262,0.128,4.7
2023,5,2023.05.11,영산강,죽산보(영산강중류),장성천2,4.1,3.779,0.282,6.7
2023,5,2023.05.11,영산강,죽산보(영산강중류),영산천,2.6,5.008,0.151,6.1
2023,5,2023.05.11,영산강,탐진강,탐진강4,2.1,2.083,0.07,2.8
2023,5,2023.05.08,영산강,영산강상류,우치,2.6,2.949,0.081,4.4
2023,5,2023.05.08,영산강,주암댐,주암댐,1.3,0.801,0.01,2.1
2023,5,2023.05.08,영산강,죽산보(영산강중류),죽산,3.4,3.471,0.13,5.3
2023,5,2023.05.08,영산강,죽산보(영산강중류),광산,4.2,3.802,0.167,5.4
2023,5,2023.05.08,영산강,죽산보(영산강중류),나주,2.3,3.345,0.111,5
2023,5,2023.05.08,영산강,지석천,지석천4,3,3.334,0.079,4.5
2023,5,2023.05.08,영산강,황룡강,황룡강5,3.3,3.494,0.096,5.1
2023,5,2023.05.09,영산강,영산강하구언,무안2,3,4.587,0.094,5.6
2023,5,2023.05.11,영산강,요천,요천3,2.3,2.976,0.051,3.2
2023,5,2023.05.11,영산강,탐진강,탐진강5,2.4,2.218,0.09,3.6
2023,5,2023.05.12,영산강,섬진강하류,계산,1.2,2.717,0.063,3.2
2023,5,2023.05.12,영산강,주암댐,동복천2,1.4,1.628,0.02,2.2
2023,5,2023.05.15,영산강,영산강상류,광주천2,3.4,5.629,0.103,5.2
2023,5,2023.05.15,영산강,영산강상류,풍영정천2,5.3,2.251,0.148,7.1
2023,5,2023.05.15,영산강,죽산보(영산강중류),평동천,3.8,3.563,0.21,7.3
2023,5,2023.05.16,영산강,고막원천,고막원천4,4.9,3.476,0.136,6.7
2023,5,2023.05.16,영산강,영산강하류,함평,3.8,3.437,0.086,5.6
2023,5,2023.05.16,영산강,영산강하류,함평천3,4.4,3.214,0.158,7.5
2023,5,2023.05.16,영산강,죽산보(영산강중류),영산포2,4.4,3.45,0.084,5.4
2023,5,2023.05.17,영산강,오수천,오수천2,1.8,1.189,0.045,3.5
2023,5,2023.05.17,영산강,탐진강,탐진강4,3.6,1.341,0.084,4.2
2023,5,2023.05.18,영산강,죽산보(영산강중류),문평천,2,4.981,0.126,4
2023,5,2023.05.18,영산강,죽산보(영산강중류),만봉천,3.7,2.384,0.194,7.6
2023,5,2023.05.18,영산강,죽산보(영산강중류),장성천2,5.8,3.29,0.361,10.6
2023,5,2023.05.18,영산강,죽산보(영산강중류),영산천,5.1,4.372,0.182,8.2
2023,5,2023.05.23,영산강,영산강하류,삼포천2,2.2,3.236,0.181,8.7
2023,5,2023.05.23,영산강,영암천,영암천2,1.7,2.973,0.1,6.6
2023,5,2023.05.24,영산강,섬진강댐,관촌,3,2.477,0.042,3.2
2023,5,2023.05.24,영산강,섬진강댐하류,임실,2.2,1.485,0.016,2.5
2023,5,2023.05.15,영산강,영산강상류,우치,3.9,1.879,0.056,5
2023,5,2023.05.15,영산강,죽산보(영산강중류),죽산,5.1,3.262,0.069,5.2
2023,5,2023.05.15,영산강,죽산보(영산강중류),광산,5.8,5.18,0.094,6.8
2023,5,2023.05.15,영산강,죽산보(영산강중류),나주,5.1,3.84,0.083,5.8
2023,5,2023.05.15,영산강,지석천,지석천4,3.4,3.059,0.095,4.8
2023,5,2023.05.15,영산강,황룡강,황룡강5,4.2,2.501,0.053,5.3
2023,5,2023.05.16,영산강,영산강하구언,무안2,4,3.466,0.063,6.4
2023,5,2023.05.16,영산강,주암댐,주암댐,1.1,0.888,0.011,2.3
2023,5,2023.05.17,영산강,요천,요천3,3.5,2.355,0.061,4.8
2023,5,2023.05.17,영산강,탐진강,탐진강5,4.5,1.326,0.066,4.4
2023,5,2023.05.18,영산강,섬진강하류,계산,1.1,1.425,0.055,3.2
2023,5,2023.05.18,영산강,주암댐,동복천2,1.9,1.414,0.03,2.5
2023,5,2023.05.22,영산강,영산강상류,광주천2,4.5,3.266,0.191,7.3
2023,5,2023.05.22,영산강,영산강상류,풍영정천2,5.9,1.92,0.154,9.1
2023,5,2023.05.22,영산강,죽산보(영산강중류),평동천,3.7,3.905,0.285,9.9
2023,5,2023.05.23,영산강,고막원천,고막원천4,3.8,1.872,0.127,6.8
2023,5,2023.05.23,영산강,영산강하류,함평,3.4,2.916,0.065,6.9
2023,5,2023.05.23,영산강,영산강하류,함평천3,3.4,2.957,0.174,10.4
2023,5,2023.05.23,영산강,죽산보(영산강중류),영산포2,4.3,3.375,0.095,7.1
2023,5,2023.05.24,영산강,오수천,오수천2,2.8,1.23,0.057,4.9
2023,5,2023.05.24,영산강,죽산보(영산강중류),문평천,2.2,6.328,0.062,3.2
2023,5,2023.05.24,영산강,죽산보(영산강중류),만봉천,3.7,1.647,0.176,7.6
2023,5,2023.05.24,영산강,죽산보(영산강중류),장성천2,6,2.81,0.351,9.6
2023,5,2023.05.24,영산강,죽산보(영산강중류),영산천,4.9,3.282,0.196,7.9
2023,5,2023.05.24,영산강,탐진강,탐진강4,4.5,1.504,0.098,4.7
2023,5,2023.05.31,영산강,영산강하류,삼포천2,5.1,3.595,0.152,9.3
2023,5,2023.05.31,영산강,영암천,영암천2,3.4,2.645,0.101,7
2023,5,2023.05.22,영산강,영산강상류,우치,2.5,1.237,0.071,4.9
2023,5,2023.05.22,영산강,죽산보(영산강중류),죽산,3.8,3.41,0.072,5.8
2023,5,2023.05.22,영산강,죽산보(영산강중류),광산,7.1,5.532,0.224,7.4
2023,5,2023.05.22,영산강,죽산보(영산강중류),나주,5.8,4.999,0.138,6.8
2023,5,2023.05.22,영산강,지석천,지석천4,2.8,2.129,0.109,5.4
2023,5,2023.05.22,영산강,황룡강,황룡강5,3.6,1.377,0.066,4.9
2023,5,2023.05.23,영산강,영산강하구언,무안2,2.1,3.205,0.044,6.1
2023,5,2023.05.23,영산강,주암댐,주암댐,1.2,0.966,0.018,2.7
2023,5,2023.05.24,영산강,요천,요천3,5,2.056,0.076,5.9
2023,5,2023.05.24,영산강,탐진강,탐진강5,5.2,0.862,0.081,5.4
2023,5,2023.05.25,영산강,섬진강하류,계산,1.7,1.296,0.053,4.2
2023,5,2023.05.25,영산강,주암댐,동복천2,1.8,1.307,0.04,3.5
2023,5,2023.05.30,영산강,영산강상류,광주천2,8.1,5.539,0.392,8.2
2023,5,2023.05.30,영산강,영산강상류,풍영정천2,5.8,2.894,0.255,10.1
2023,5,2023.05.30,영산강,죽산보(영산강중류),평동천,7.7,4.625,0.323,9.7
2023,5,2023.05.31,영산강,고막원천,고막원천4,4.5,3.335,0.244,8
2023,5,2023.05.31,영산강,영산강하류,함평,3.5,4.48,0.135,6.8
2023,5,2023.05.31,영산강,영산강하류,함평천3,4.8,4.548,0.234,9.7
2023,5,2023.05.31,영산강,죽산보(영산강중류),영산포2,4.6,4.624,0.115,6.5
2023,5,2023.05.30,영산강,영산강상류,우치,4,2.939,0.24,7.4
2023,5,2023.05.30,영산강,죽산보(영산강중류),죽산,5.3,4.362,0.12,6.5
2023,5,2023.05.30,영산강,죽산보(영산강중류),광산,5.9,2.737,0.171,6.4
2023,5,2023.05.30,영산강,죽산보(영산강중류),나주,5.4,2.758,0.153,6.3
2023,5,2023.05.30,영산강,지석천,지석천4,4.4,2.44,0.147,6.2
2023,5,2023.05.30,영산강,황룡강,황룡강5,3.9,1.994,0.108,5.9
2023,5,2023.05.31,영산강,영산강하구언,무안2,1.8,3.557,0.047,5.2
2023,5,2023.05.31,영산강,주암댐,주암댐,1.1,0.946,0.015,2.4
2023,6,2023.06.01,영산강,섬진강댐,관촌,1.8,5.237,0.038,2.2
2023,6,2023.06.01,영산강,섬진강댐하류,임실,2.1,1.974,0.019,2.1
2023,6,2023.06.01,영산강,오수천,오수천2,2.5,2.785,0.117,4.6
2023,6,2023.06.01,영산강,요천,요천3,3.1,2.793,0.062,4.1
2023,6,2023.06.01,영산강,죽산보(영산강중류),문평천,2.2,5.404,0.087,3.7
2023,6,2023.06.01,영산강,죽산보(영산강중류),만봉천,3.2,2.136,0.201,6.9
2023,6,2023.06.01,영산강,죽산보(영산강중류),장성천2,8.1,5.419,0.442,9.4
2023,6,2023.06.01,영산강,죽산보(영산강중류),영산천,4.7,2.582,0.254,7
2023,6,2023.06.01,영산강,탐진강,탐진강4,4.4,2.151,0.134,5.5
2023,6,2023.06.01,영산강,탐진강,탐진강5,3,2.398,0.117,5.8
2023,6,2023.06.02,영산강,섬진강하류,계산,1.8,2.756,0.107,4.6
2023,6,2023.06.02,영산강,주암댐,동복천2,2.5,1.767,0.058,3.5
2023,6,2023.06.05,영산강,영산강상류,우치,2.8,2.244,0.118,5.8
2023,6,2023.06.05,영산강,영산강상류,광주천2,6.4,3.228,0.262,6.2
2023,6,2023.06.05,영산강,영산강상류,풍영정천2,3.8,2.956,0.196,7
2023,6,2023.06.05,영산강,죽산보(영산강중류),죽산,7,2.881,0.127,6.6
2023,6,2023.06.05,영산강,죽산보(영산강중류),평동천,5.1,3.257,0.208,9.2
2023,6,2023.06.05,영산강,죽산보(영산강중류),광산,8,3.724,0.141,7.8
2023,6,2023.06.05,영산강,죽산보(영산강중류),나주,8.1,3.558,0.194,8.6
2023,6,2023.06.05,영산강,지석천,지석천4,3.3,2.662,0.131,6.9
2023,6,2023.06.05,영산강,황룡강,황룡강5,4,1.982,0.074,5.9
2023,6,2023.06.07,영산강,고막원천,고막원천4,4.6,2.596,0.144,8.2
2023,6,2023.06.07,영산강,영산강하구언,무안2,2.8,3.094,0.044,6
2023,6,2023.06.07,영산강,영산강하류,삼포천2,4,2.765,0.161,11.4
2023,6,2023.06.07,영산강,영산강하류,함평,2.7,2.7,0.07,6.5
2023,6,2023.06.07,영산강,영산강하류,함평천3,4.3,2.861,0.148,9.3
2023,6,2023.06.07,영산강,영암천,영암천2,3.6,2.83,0.062,7.1
2023,6,2023.06.07,영산강,주암댐,주암댐,0.9,0.931,0.009,2.3
2023,6,2023.06.07,영산강,죽산보(영산강중류),영산포2,4.5,2.784,0.087,6.8
2023,6,2023.06.08,영산강,섬진강댐,관촌,2.9,3.014,0.03,3.2
2023,6,2023.06.08,영산강,섬진강댐하류,임실,2.9,1.073,0.018,3.1
2023,6,2023.06.08,영산강,오수천,오수천2,2.9,1.879,0.069,5.8
2023,6,2023.06.08,영산강,요천,요천3,3.8,2.03,0.058,4.9
2023,6,2023.06.08,영산강,죽산보(영산강중류),문평천,1.9,4.523,0.048,4
2023,6,2023.06.08,영산강,죽산보(영산강중류),만봉천,2.3,1.788,0.138,7.6
2023,6,2023.06.08,영산강,죽산보(영산강중류),장성천2,5.5,3.134,0.209,9.8
2023,6,2023.06.08,영산강,죽산보(영산강중류),영산천,3.9,2.194,0.147,6.8
2023,6,2023.06.08,영산강,탐진강,탐진강4,3.5,1.379,0.075,5.3
2023,6,2023.06.08,영산강,탐진강,탐진강5,5,1.44,0.058,6.5
2023,6,2023.06.09,영산강,섬진강하류,계산,1.3,1.645,0.061,4.8
2023,6,2023.06.09,영산강,주암댐,동복천2,2.3,1.874,0.044,4.5
2023,6,2023.06.12,영산강,영산강상류,우치,2.3,1.679,0.102,6.7
2023,6,2023.06.12,영산강,영산강상류,광주천2,4.3,4.679,0.177,6.4
2023,6,2023.06.12,영산강,영산강상류,풍영정천2,3.8,2.14,0.153,7.8
2023,6,2023.06.12,영산강,죽산보(영산강중류),죽산,4.3,2.87,0.099,9.2
2023,6,2023.06.12,영산강,죽산보(영산강중류),평동천,3.8,2.662,0.207,9.8
2023,6,2023.06.12,영산강,죽산보(영산강중류),광산,5.9,3.136,0.114,6.5
2023,6,2023.06.12,영산강,죽산보(영산강중류),나주,6.9,3.175,0.158,7.5
2023,6,2023.06.12,영산강,지석천,지석천4,2.7,2.035,0.146,7.9
2023,6,2023.06.12,영산강,황룡강,황룡강5,2.7,0.922,0.066,5.6
2023,6,2023.06.13,영산강,주암댐,주암댐,1.1,0.941,0.014,2.2
2023,6,2023.06.14,영산강,고막원천,고막원천4,3.1,1.736,0.144,8.6
2023,6,2023.06.14,영산강,영산강하구언,무안2,1.9,2.836,0.029,5.7
2023,6,2023.06.14,영산강,영산강하류,삼포천2,4.2,2.093,0.192,10.9
2023,6,2023.06.14,영산강,영산강하류,함평,3.3,2.735,0.094,8
2023,6,2023.06.14,영산강,영산강하류,함평천3,4.1,2.672,0.2,11.6
2023,6,2023.06.14,영산강,영암천,영암천2,2.2,2.645,0.048,6.8
2023,6,2023.06.14,영산강,죽산보(영산강중류),영산포2,3.8,2.813,0.117,8.5
2023,6,2023.06.13,영산강,섬진강댐,관촌,1.9,2.399,0.034,3.6
2023,6,2023.06.13,영산강,섬진강댐하류,임실,1.7,1.187,0.016,2.8
2023,6,2023.06.13,영산강,오수천,오수천2,2.2,1.721,0.076,5.9
2023,6,2023.06.13,영산강,요천,요천3,3.4,1.894,0.073,5.9
2023,6,2023.06.13,영산강,죽산보(영산강중류),문평천,2.1,3.628,0.08,5
2023,6,2023.06.13,영산강,죽산보(영산강중류),만봉천,3,1.861,0.167,7.9
2023,6,2023.06.13,영산강,죽산보(영산강중류),장성천2,5.7,3.118,0.306,10.1
2023,6,2023.06.13,영산강,죽산보(영산강중류),영산천,3.1,2.469,0.159,6.8
2023,6,2023.06.13,영산강,탐진강,탐진강4,2.5,1.185,0.085,5.5
2023,6,2023.06.13,영산강,탐진강,탐진강5,3.1,0.995,0.057,6.1
2023,6,2023.06.15,영산강,섬진강하류,계산,1.1,1.244,0.077,5.1
2023,6,2023.06.15,영산강,주암댐,동복천2,2,1.369,0.043,4.7
2023,6,2023.06.19,영산강,영산강상류,우치,3.5,1.552,0.106,8.4
2023,6,2023.06.19,영산강,영산강상류,광주천2,8.5,2.129,0.238,8.6
2023,6,2023.06.19,영산강,영산강상류,풍영정천2,4.1,1.982,0.159,8.2
2023,6,2023.06.19,영산강,죽산보(영산강중류),죽산,4,2.425,0.101,7.5
2023,6,2023.06.19,영산강,죽산보(영산강중류),평동천,4.1,2.33,0.212,10
2023,6,2023.06.19,영산강,죽산보(영산강중류),광산,4.9,3.766,0.097,7.2
2023,6,2023.06.19,영산강,죽산보(영산강중류),나주,5.3,3.108,0.164,8.3
2023,6,2023.06.19,영산강,지석천,지석천4,4.8,2.08,0.207,9.5
2023,6,2023.06.19,영산강,황룡강,황룡강5,2.9,0.903,0.066,6.4
2023,6,2023.06.20,영산강,고막원천,고막원천4,3.4,1.491,0.168,9.9
2023,6,2023.06.20,영산강,영산강하구언,무안2,2,2.719,0.036,5.9
2023,6,2023.06.20,영산강,영산강하류,삼포천2,4.9,1.857,0.202,12.6
2023,6,2023.06.20,영산강,영산강하류,함평,5.1,2.226,0.084,7.5
2023,6,2023.06.20,영산강,영산강하류,함평천3,4.4,2.29,0.168,11.5
2023,6,2023.06.20,영산강,영암천,영암천2,3.6,2.044,0.114,9.9
2023,6,2023.06.20,영산강,주암댐,주암댐,0.9,0.884,0.012,2.2
2023,6,2023.06.20,영산강,죽산보(영산강중류),영산포2,4,2.298,0.094,7.4
2023,6,2023.06.21,영산강,섬진강댐,관촌,2.1,1.473,0.041,3.5
2023,6,2023.06.21,영산강,섬진강댐하류,임실,1.8,2.171,0.021,2.7
2023,6,2023.06.21,영산강,오수천,오수천2,2,1.125,0.077,5.6
2023,6,2023.06.21,영산강,요천,요천3,3.5,1.567,0.077,6.1
2023,6,2023.06.21,영산강,죽산보(영산강중류),문평천,2.1,4.139,0.086,4.3
2023,6,2023.06.21,영산강,죽산보(영산강중류),만봉천,3.1,2.195,0.16,9
2023,6,2023.06.21,영산강,죽산보(영산강중류),장성천2,3.8,2.188,0.245,10.1
2023,6,2023.06.21,영산강,죽산보(영산강중류),영산천,4.3,2.626,0.154,8.8
2023,6,2023.06.21,영산강,탐진강,탐진강4,2.6,1.337,0.095,5.3
2023,6,2023.06.21,영산강,탐진강,탐진강5,2.3,0.876,0.061,6
2023,6,2023.06.22,영산강,섬진강하류,계산,1.2,1.394,0.115,5.8
2023,6,2023.06.22,영산강,주암댐,동복천2,1.7,1.13,0.052,4.4
2023,6,2023.06.26,영산강,영산강상류,우치,2.8,2.219,0.167,8.1
2023,6,2023.06.26,영산강,영산강상류,광주천2,8.7,4.99,0.47,9.4
2023,6,2023.06.26,영산강,영산강상류,풍영정천2,4.7,2.567,0.274,10.7
2023,6,2023.06.26,영산강,영산강하구언,무안2,1.9,2.55,0.045,6.5
2023,6,2023.06.26,영산강,죽산보(영산강중류),죽산,3.5,3.766,0.217,9.4
2023,6,2023.06.26,영산강,죽산보(영산강중류),평동천,4.3,2.896,0.494,12.8
2023,6,2023.06.26,영산강,죽산보(영산강중류),광산,6.2,3.878,0.245,7.7
2023,6,2023.06.26,영산강,죽산보(영산강중류),나주,4.7,3.88,0.326,8.9
2023,6,2023.06.26,영산강,지석천,지석천4,3.1,2.309,0.483,8.7
2023,6,2023.06.26,영산강,황룡강,황룡강5,3.6,1.037,0.092,7
2023,6,2023.06.27,영산강,주암댐,주암댐,1.1,0.89,0.022,2.1
2023,6,2023.06.26,영산강,요천,요천3,2.5,1.907,0.135,5.4
2023,6,2023.06.26,영산강,탐진강,탐진강5,2.1,1.419,0.093,6.8
2023,7,2023.07.03,영산강,영산강상류,우치,2.2,2.441,0.099,4
2023,7,2023.07.03,영산강,영산강상류,광주천2,2,3.146,0.138,3.3
2023,7,2023.07.03,영산강,영산강상류,풍영정천2,2.3,2.814,0.141,5.7
2023,7,2023.07.03,영산강,영산강하구언,무안2,3.5,2.558,0.165,6
2023,7,2023.07.03,영산강,요천,요천3,2,2.606,0.075,3.5
2023,7,2023.07.03,영산강,죽산보(영산강중류),죽산,3.2,2.6,0.156,5.2
